label	text_a
2	[SEP]0000000080022000f87d0000020405b4010303080101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]60dab0186012ffff3a480000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]1a4a78025010faf0f871000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]1a4a78025018faf0fa7600001603010200010001fc0303d71d504cdb72130c3d6e63ba848b5758c8bbe81dafbe2b056f483fd21e1bdf6e2068010de1e4d9ade6[SEP]60dab21d5010ffff5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]292d0000000100000000000004777061640000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]292d0000000100000000000004777061640000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]bc080000000100000000000004777061640000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]bc080000000100000000000004777061640000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]0000000000000001ffa8df143a0005020000010083002cfb00000000ff0200000000000000000001ffa8df140000000000000000000000000000000000000000[SEP]0000000000000001ffa8df143a0005020000010083002cfb00000000ff0200000000000000000001ffa8df140000000000000000000000000000000000000000[SEP]0000000000000001ffa8df143a0005020000010083002cfb00000000ff0200000000000000000001ffa8df140000000000000000000000000000000000000000[SEP]0000000000000001ffa8df143a0005020000010083002cfb00000000ff0200000000000000000001ffa8df140000000000000000000000000000000000000000[SEP]0000000000000001ffa8df143a0005020000010083002cfb00000000ff0200000000000000000001ffa8df140000000000000000000000000000000000000000
3	[SEP]4d64f35250114099dc5f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]363d041050180231657c0000150303001a1af65bee0f9f6f28288b9ae582b5bae21dde3da3ea0a3990abb1000000000000000000000000000000000000000000[SEP]363d0410501102311aa8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]4d64f37250104091dc47000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2	[SEP]d3fd2910000100000000000120464845504643454c45484643455046464641434143414341434143414341424e0000200001c00c00200001000493e000060000[SEP]d3fe0110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]d3fe0110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]d3fe0110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]d4072910000100000000000120464845504643454c45484643455046464641434143414341434143414341424e0000200001c00c00200001000493e000060000
4	[SEP]000100002112a4424a6b426742472b66556a78590000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]000300082112a44235766d4a2f417a527a4448520019000411000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]0101000c2112a4424a6b426742472b66556a7859002000080001e9f3a2d854150000000000000000000000000000000000000000000000000000000000000000[SEP]011300542112a44235766d4a2f417a527a4448520009001000000401556e617574686f72697a6564001500286337346431393535303262323765623336363564[SEP]000300742112a44265797a4d666c62763359436b0019000411000000000600105f555f6b72443233426e52786e5a79540014000d7475726e2e66616365626f6f
2	[SEP]000300182112a442ff1a97860928e59aa0a29ebc0019000411000000000d000400000e10802800047154220b0000000000000000000000000000000000000000[SEP]011300542112a442ff1a97860928e59aa0a29ebc0009001000000401556e617574686f72697a6564001500283936346231393535663230353038376230626536[SEP]000300842112a442b5122e835fae2db8ef38a6340019000411000000000d000400000e100006001064645433616656736f42573178664d6f0014000d7475726e[SEP]010300382112a442b5122e835fae2db8ef38a634002000080001e754a2d854d4001600080001ff158ceeeb12000d00040000038400080014e3e013b2e6199f40
3	[SEP]7a9201000001000000000000037777770866616365626f6f6b03636f6d0000010001000000000000000000000000000000000000000000000000000000000000[SEP]7a9281800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c00050001000008b4000c04737461720463313072c010c02e00010001[SEP]36f101000001000000000000037777770866616365626f6f6b03636f6d00001c0001000000000000000000000000000000000000000000000000000000000000[SEP]36f181800001000200020002037777770866616365626f6f6b03636f6d00001c0001c00c00050001000008b4000c04737461720463313072c010c02e001c0001
2	[SEP]000000008002ffffaaeb0000020405b4010303080101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]78f709326012ffffe5920000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]06e0be025010ffffaadf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]06e0be025018ffffab940000474554202f4d61726b65742e7376632f41707054696c6556323f73796d626f6c733d26636f6e74656e74547970653d2d31267469[SEP]78f709e75010fffffc9a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000000000000001000202220223006060bb01b8257500080002189c0001000e000100011c120a38782bcb9fe2b90003000c08b8ac6f0000000000000000[SEP]0000000000000000000100020222022300606e2b01fd305c0008000200000001000e000100011c120a38782bcb9fe2b90003000c08b8ac6f0000000000000000[SEP]0000000000000000000100020222022300606e2b01fd305c0008000200000001000e000100011c120a38782bcb9fe2b90003000c08b8ac6f0000000000000000[SEP]0000000000000000000100020222022300606dc701fd305c0008000200640001000e000100011c120a38782bcb9fe2b90003000c08b8ac6f0000000000000000[SEP]0000000000000000000100020222022300606cff01fd305c00080002012c0001000e000100011c120a38782bcb9fe2b90003000c08b8ac6f0000000000000000
1	[SEP]e18a02b28dc22edfce95f05df673d141612e6b18d2680ed3aed9edb57c8a5015ff93d10000000000000000000000000000000000000000000000000000000000[SEP]ca0402d197b0d6a3f6f4a6e97ec81860c684dd980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]e2600201215b5b9d3dffc8da9ab9ca6613bdd643bfddf15399b2358f22e99c25d7b2920000000000000000000000000000000000000000000000000000000000[SEP]27a0020592321c56791109501acf9bca323f7f630000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000a002721025cb0000020405b40402080a0053255800000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]ca3a9a5e6012ffffe6b50000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]53f912025010721025b7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]53f912025018721027bc00001603010200010001fc0303d033ef76207a669342f95be9f62b283112e99ecaf551fdb8032437aa7e9381d2205c444b1678f7ae8d[SEP]ca3a9c635010fffffc6d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000a002721008100000020405b40402080a0052418400000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]de9261646012ffff8d810000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]52419e025010721007fc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]52419e02501872100a0100001603010200010001fc0303660064d6a80bb382b95a59e1f3987be723c859b9aa951123abcf4f6cc7912fa520626a427eed2f9754[SEP]de9263695010ffffa339000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000a0027210f4360000020405b40402080a00539c9b00000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]cdbb462a6012ffffab380000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]54daa80250107210f422000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]54daa80250187210f62700001603010200010001fc03030a409285e90cf55e2445a1dcfc4e1350ae236ba77a9e022457d016b142d4acd02024e6d3761d759093[SEP]cdbb482f5010ffffc0f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]41850100000100000000000004736d74700a676f6f676c656d61696c03636f6d0000010001000000000000000000000000000000000000000000000000000000[SEP]41850100000100000000000004736d74700a676f6f676c656d61696c03636f6d0000010001000000000000000000000000000000000000000000000000000000[SEP]41858180000100020004000404736d74700a676f6f676c656d61696c03636f6d0000010001c00c0005000100000258001b0f676f6f676c656d61696c2d736d74
1	[SEP]000000000000000000010002022202230060fc6401bb59b40008000200000001000e000100011c120a38782bcb9fe2b90003000c08b8ca3a0000000000000000[SEP]000000000000000000010002022202230060fc6401bb59b40008000200000001000e000100011c120a38782bcb9fe2b90003000c08b8ca3a0000000000000000[SEP]000000000000000000010002022202230060fc0001bb59b40008000200640001000e000100011c120a38782bcb9fe2b90003000c08b8ca3a0000000000000000[SEP]000000000000000000010002022202230060fb3801bb59b400080002012c0001000e000100011c120a38782bcb9fe2b90003000c08b8ca3a0000000000000000[SEP]000000000000000000010002022202230060f9a801bb59b40008000202bc0001000e000100011c120a38782bcb9fe2b90003000c08b8ca3a0000000000000000
2	[SEP]f8f459418018025a19ac00000101080a037cd7e2a00bbb171703030040a4e6e7ff7b0292d29d80b04db102e99800891c6b02e202e8f7ce806e0f1e8cae9e7267[SEP]ad9a21ac8018034eafb000000101080aa00ca132037cd7e217030300408d4e92eefb41982c59c795eb591a41b572a85eb0151ab4693ca4e5356490b575b1fd5b[SEP]f8f459868010025a196700000101080a037cd7e8a00ca13200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]f8f459868018025a19ac00000101080a037d1110a00ca132170303004052bcf3afc50448ab702e4a4263b78cd0aa9fee7c8939450ae287f4ba658111832d1dad[SEP]ad9a21f18018034eb8fc00000101080aa00d85e7037d11101703030040fd8ec44cdd333348ee75e634daaa074e009ce45914cf0fc7f2be4982579f25c22039a1
3	[SEP]5dc401000001000000000000037777770866616365626f6f6b03636f6d0000010001000000000000000000000000000000000000000000000000000000000000[SEP]5dc481800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c00050001000009ea000c04737461720463313072c010c02e00010001[SEP]d12d01000001000000000000037777770866616365626f6f6b03636f6d00001c0001000000000000000000000000000000000000000000000000000000000000[SEP]d12d81800001000200020002037777770866616365626f6f6b03636f6d00001c0001c00c00050001000009ea000c04737461720463313072c010c02e001c0001
1	[SEP]00000000a002721025cb0000020405b40402080a00535e1b00000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]c3aa1d5f6012fffff7d60000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]546384025010721025b7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]546384025018721027bc00001603010200010001fc03030aa52ba5dd8fbb0bd2acb27580f2879887da6583e9f478b60d22e8b5b367170b205c444b1678f7ae8d[SEP]c3aa1f645010ffff0d8f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]49cd622250183fd89d4d0000170303006f5efc45126768f5d84d60ecc08739d19d1b915ca50576715ce3131ff52c199a5d0af53e04e008603c7378e6fd3b348f[SEP]6bcdc07a501001e32cf2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]6bcdc7a1501001ff25af000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]6bcdc7a1501801ff4fe9000017030300214a1496350c543a57bf52056c224fabc778711d0b249c5b42bc1206b9b37245360a0000000000000000000000000000[SEP]6bcdc7a1501801ff33b20000170303005f77373a24c22952c482248ec7e3a9c63d9e9df2e1fe84cd27d1370c57b33bb930c5ddf27eec99115efcc016aaa5be92
2	[SEP]867f00000001000000000000047770616400001c0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]867f00000001000000000000047770616400001c0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]517f00000001000000000000047770616400001c0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]517f00000001000000000000047770616400001c0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000a002721025cb0000020405b40402080a005ddc9500000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]13ecfbc96012ffff9ad80000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]2a7cf4025010721025b7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]2a7cf4025018721027bc00001603010200010001fc03036486e1695012b97b0ee11d71262bb9ac21be31e821352587e3877db8a3d0538a20024f4ff1f9bb7e07[SEP]13ecfdce5010ffffb090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2	[SEP]0000000080022000aaeb0000020405b4010303080101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]84d2b9ca6012ffff9eb10000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]074748025010faf0aadf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]074748025018faf0ab840000474554202f70722f33393136384437452d303737422d343845372d383732432d4232333243334537323637352f4f66666963652f[SEP]84d2ba6f5010ffffb5c9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000a0027210b4a60000020405b40402080a004a964600000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]d1f19b8d6012ffffb6cb0000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]0468e80250107210b492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]0468e80250187210b6450000504f5354202f6f63737020485454502f312e310d0a486f73743a20636c69656e7473312e676f6f676c652e636f6d0d0a55736572[SEP]d1f19d405010ffffccd5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
